full_id,highway,name,oneway,surface,maxspeed,lanes,length
w153786636,service,w153786636,yes,,,"1",20.089729820371918
w153786638,service,w153786638,no,asphalt,,"1",18.617110728454847
w153786644,service,w153786644,yes,asphalt,,"1",209.463913624137120
w153786646,service,w153786646,yes,,,"1",28.785898337003452
w153786652,unclassified,w153786652,yes,asphalt,,"1",55.654210057915421
w153788644,service,w153788644,no,,,"1",81.981313537351070
w153788645,service,w153788645,no,,,"1",185.257568783798604
w153788646,unclassified,w153788646,no,,,"1",143.586862165642714
w153788647,service,w153788647,yes,,,"1",15.413448270264468
w153788649,service,w153788649,no,,,"1",109.085742432882242
w153788651,service,w153788651,yes,,,"1",75.258200269863693
w153788652,service,w153788652,no,,,"1",182.863831743409179
w153788653,service,w153788653,yes,,,"1",73.229618926558658
w153788656,service,w153788656,no,,,"1",15.469928018685671
w153799114,service,w153799114,yes,,,"1",27.069126087775516
w153799116,service,w153799116,no,asphalt,,"1",283.280052702186367
w153799121,service,w153799121,yes,asphalt,,"1",75.640870492075265
w153799122,unclassified,Traversa Via Martiri delle Foibe,no,,,"1",157.169061428657358
w153799127,service,w153799127,yes,asphalt,,"1",42.807109448099311
w153799128,unclassified,w153799128,yes,,,"1",8.787986060323094
w153799135,unclassified,w153799135,yes,,,"1",7.091664047261339
w153799136,service,Consegna Merci,yes,asphalt,,"1",424.677290450144937
w153799138,service,w153799138,yes,asphalt,,"1",96.527977650336922
w153799145,track,w153799145,no,,,"1",14.798149816877064
w153799148,service,w153799148,no,asphalt,,"1",193.671712428061824
w153799150,service,w153799150,yes,asphalt,,"1",41.734295044601829
w153799151,service,w153799151,no,,,"1",87.896462541212571
w153799156,service,w153799156,no,asphalt,,"1",17.799567455021663
w153799158,service,w153799158,yes,asphalt,,"1",67.951153213078356
w153799159,service,w153799159,yes,asphalt,,"1",63.336516702504248
w153799161,service,w153799161,yes,asphalt,,"1",32.956287742156704
w153799166,unclassified,w153799166,no,,,"1",249.944002369074724
w153799170,track,w153799170,no,,,"1",158.883304190832803
w153804505,service,w153804505,no,,,"1",31.555176271779793
w153804506,service,w153804506,no,,,"1",138.973558417255163
w153804507,service,Parco dell'Amore,no,,,"1",89.207572638582448
w153804508,service,Parco dell'Amore,no,,,"1",72.039393604222013
w153804509,service,Strada Caratore del Carmine,no,asphalt,,"1",658.784259048753938
w153804510,service,Parco dell'Amore,no,,,"1",76.646364826447751
w153804511,service,Parco dell'Amore,no,,,"1",33.257630423744395
w153804512,service,w153804512,yes,,,"1",164.510965975669421
w153804513,track,w153804513,no,,,"1",1147.158923339681451
w153807988,service,w153807988,yes,,,"1",10.544582783791606
w154793741,tertiary,Strada del Torrente Balice,no,asphalt,,"2",107.858272719950918
w154802044,residential,Via Nicolò van Westerhout,yes,asphalt,,"2",19.681517381507696
w154804031,residential,Via Nicolò van Westerhout,no,asphalt,,"2",119.122834389259310
w154855679,unclassified,Strada della Cava,no,asphalt,,"2",88.246022929697489
w155008933,track,w155008933,no,,,"1",1475.889921457061973
w155008934,track,w155008934,no,,,"1",23.273548432402926
w155011848,trunk_link,w155011848,yes,,"40","1",99.308570687517957
w155011850,service,w155011850,no,,,"1",532.737261100736077
w155011851,service,w155011851,yes,,,"1",57.831808151156551
w155011852,tertiary,w155011852,yes,,,"1",185.402679341535418
w155011853,tertiary,w155011853,no,,,"1",135.146798930241545
w155011855,tertiary,Strada Complanare Ovest,yes,,,"1",43.062353652972618
w155011856,service,w155011856,yes,,,"1",42.769711170723497
w155011857,unclassified,w155011857,no,,,"1",1433.914228056401043
w155011862,tertiary,w155011862,yes,,,"1",136.025093434525758
w155011863,tertiary,Strada Complanare Ovest,yes,,,"1",36.721986520323100
w155011864,tertiary,Strada Complanare Ovest,no,,,"1",9.747368129033669
w155011865,unclassified,w155011865,yes,,,"1",17.586773972296164
w155011866,service,w155011866,no,,,"1",84.972079828587965
w155011867,unclassified,w155011867,yes,,,"1",48.814032878898573
w155011868,trunk_link,w155011868,yes,,"40","1",208.354743008722892
w155011869,service,w155011869,no,,,"1",198.649210717329055
w155011870,service,w155011870,no,,,"1",141.855313380304665
w155011871,trunk_link,w155011871,no,,"40","1",18.547445219097604
w158336119,service,w158336119,yes,,,"1",11.104632199492553
w159252916,residential,Via Nicolò Dell'Arca,yes,asphalt,,"1",84.568484225132494
w159344785,unclassified,Via Cardinale Agostino Ciasca,yes,,,"1",110.212733980207830
w161411481,secondary,Viale Japigia,yes,asphalt,"30","1",470.482323340116352
w161412692,residential,Via Pisani,yes,,,"1",64.463737022361371
w161412693,residential,Via De Lilla,no,asphalt,,"1",156.755858776295071
w161412694,residential,Via Enrico Nannei,yes,asphalt,,"1",136.984887449615400
w161412695,residential,w161412695,yes,asphalt,,"1",184.432038452184827
w161413796,residential,Via degli Alpini d'Italia,no,asphalt,,"2",173.572319597205819
w162744562,secondary_link,w162744562,yes,,,"1",66.557231795178609
w162744575,secondary,Corso Trieste,no,asphalt,,"1",79.927440531053790
w162744583,service,Parcheggio bici e moto,no,asphalt,"5","1",76.757814722252220
w162747004,residential,w162747004,no,,,"1",110.022353593052372
w162747005,tertiary,Via Apulia,yes,asphalt,,"1",127.152633520317295
w162747007,residential,w162747007,no,,,"1",59.443531139403120
w162747010,residential,w162747010,no,,,"1",47.317367224286755
w162747012,tertiary,Via Apulia,yes,asphalt,,"1",132.773789310019339
w162747014,residential,w162747014,no,,,"1",18.279832670860834
w163198058,unclassified,Via Gaetano Marchitelli,yes,,,"1",44.158875477700803
w163198060,unclassified,Via Gaetano Marchitelli,yes,,,"1",45.774515313668971
w163198062,track,w163198062,no,,,"1",43.097505714499405
w163198063,unclassified,Via Gaetano Marchitelli,yes,,,"1",146.619963456658127
w163959693,residential,Via Bruno Zaccaro,no,asphalt,,"1",11.866136273358066
w163959694,service,w163959694,yes,,,"1",177.444915382889349
w163959696,residential,w163959696,no,,,"1",148.486860082574509
w163959698,service,w163959698,no,,,"1",83.406782239234118
w164627192,residential,Via Carlo Pisacane,yes,asphalt,,"1",138.396293534312775
w164636362,service,w164636362,no,,,"1",15.023636365183425
w164674670,residential,Via Enrico Toti,yes,asphalt,,"1",46.251854892753713
w165029233,service,w165029233,no,,,"1",143.637691820513709
w165029234,tertiary,Strada Complanare Est,yes,asphalt,,"1",17.168327719789705
w165456237,secondary,Raccordo Giuseppe Rossi - Tondo di Carbonara,yes,asphalt,"50","2",156.972451798410646
w165456238,secondary,Raccordo Giuseppe Rossi - Tondo di Carbonara,yes,asphalt,"50","2",450.271227234025844
w165456239,secondary,Raccordo Giuseppe Rossi - Tondo di Carbonara,yes,,"50","2",111.811136156010051
w165456240,secondary,w165456240,yes,asphalt,"50","1",155.421076400989620
w165456241,secondary,w165456241,yes,asphalt,"50","1",238.665634980944958
w165456242,secondary,w165456242,yes,,"50","1",105.945291040778613
w166477585,service,w166477585,no,,,"1",172.568779546274897
w166477586,service,w166477586,no,,,"1",176.633053482190348
w166477587,service,w166477587,no,,,"1",118.921816300117641
w166477589,unclassified,w166477589,no,,,"1",275.639082651116780
w166477590,service,w166477590,no,,,"1",99.506505426397496
w166477591,service,w166477591,no,,,"1",108.409623792588192
w166477592,service,w166477592,no,,,"1",130.308776329744830
w166477593,residential,Via Lorenzo D'Agostino,no,,,"1",168.964947649128106
w166477594,service,w166477594,no,,,"1",88.159467162898949
w166477597,service,w166477597,no,,,"1",47.010669253729901
w166477599,service,w166477599,no,,,"1",314.561456915335327
w166477600,residential,Via Lorenzo D'Agostino,no,,,"1",249.705488953448594
w166477601,service,w166477601,no,,,"1",16.438200682222334
w166477605,service,w166477605,no,,,"1",165.279768204561918
w166478240,service,w166478240,no,,,"1",46.529259962268327
w166478242,service,w166478242,no,,,"1",94.604094145864323
w166963280,residential,Via Nicolò van Westerhout,yes,asphalt,,"1",31.247115291884683
w166969739,service,w166969739,no,,,"1",46.270220069447035
w166969908,secondary,Via Luigi Einaudi,yes,asphalt,,"1",662.668115314284933
w166969909,service,w166969909,no,,,"1",28.218122118427384
w166969911,secondary,Via Luigi Einaudi,yes,,,"1",250.315912706707337
w166970409,service,w166970409,yes,,,"1",13.775097560300560
w166970529,trunk_link,w166970529,yes,,"40","1",15.820922163204905
w166970530,trunk_link,w166970530,yes,,"40","1",11.471318949291023
w166971186,tertiary,Corso Alcide De Gasperi,no,asphalt,"50","1",36.339317747750130
w166971188,tertiary,Corso Alcide De Gasperi,no,asphalt,"50","1",1251.100373933901437
w166971189,service,w166971189,no,,,"1",97.231445769700329
w166971190,service,w166971190,no,,,"1",59.120679598468449
w167050877,service,Park & Ride,yes,asphalt,,"1",43.406562535908996
w167050879,service,w167050879,yes,,,"1",93.437363383798115
w167050880,service,w167050880,yes,,,"1",94.747740489129356
w167050881,service,w167050881,yes,,,"1",88.258590410743921
w167050882,residential,Via Giuseppe Pavoncelli,yes,asphalt,,"2",16.824240560513051
w167050883,service,w167050883,yes,,,"1",87.851692521566292
w167050884,service,w167050884,yes,,,"1",94.084922588422813
w167058907,track,w167058907,no,,,"1",50.457779935695591
w167058911,service,w167058911,yes,,,"1",53.185875437337032
w167058912,service,w167058912,no,,,"1",35.763630641586744
w167058917,track,w167058917,no,,,"1",256.813471716672495
w167322570,residential,Via Verona,no,,,"1",184.657374641614979
w167322573,service,w167322573,no,asphalt,,"1",60.243224714344592
w167322574,service,w167322574,no,,,"1",46.788034611965571
w167322575,residential,Via Umbria,no,asphalt,"50","1",278.209605101082843
w167322576,service,w167322576,no,asphalt,,"1",79.449697349402783
w167322577,service,w167322577,no,,,"1",106.067483552296352
w167322579,service,w167322579,no,,,"1",140.778235058399673
w167322580,service,w167322580,no,,,"1",562.024930977296776
w167322581,service,w167322581,no,,,"1",92.302394972756062
w167322582,service,w167322582,no,,,"1",76.972848557419994
w167322584,service,w167322584,no,asphalt,,"1",253.040822077574830
w167322586,service,w167322586,no,,,"1",273.252413928836859
w167322587,service,w167322587,no,asphalt,,"1",143.130067684499721
w167322589,service,w167322589,no,asphalt,,"1",157.020122409671728
w167322590,service,w167322590,no,asphalt,,"1",236.800856872791599
w167322591,residential,Via Vicenza,no,asphalt,,"1",251.526634076465001
w167322594,service,w167322594,no,,,"1",56.255352333228927
w167322595,service,w167322595,no,asphalt,,"1",118.888158757338630
w167325176,unclassified,Via Nicola Cadudi,yes,asphalt,,"1",28.265930155364586
w167325177,unclassified,w167325177,no,,,"1",243.718574675550002
w167325178,unclassified,Via Nicola Cadudi,yes,asphalt,,"1",35.313222212965158
w167325179,unclassified,Via Nicola Cadudi,yes,asphalt,,"1",83.454655823173908
w167325180,service,w167325180,no,,,"1",78.178189410061719
w167325182,service,w167325182,no,,,"1",22.866292347842421
w167325183,unclassified,Via Nicola Cadudi,yes,asphalt,,"1",45.338693069870601
w167325184,service,w167325184,no,,,"1",22.567184019611624
w167325185,service,w167325185,no,,,"1",22.764014113337630
w167326293,service,w167326293,no,,,"1",12.935555007740117
w167609229,residential,Via Alberto De Blasi,no,asphalt,,"1",335.455016023230598
w167609231,unclassified,w167609231,no,,,"1",85.013755203297123
w167609885,service,w167609885,yes,,,"1",301.414284263313789
w167609886,service,w167609886,yes,,,"1",77.327532017393622
w167609887,unclassified,w167609887,yes,,,"1",69.522307656503855
w167609888,service,w167609888,yes,,,"1",313.029261319894999
w167609892,service,w167609892,no,,,"1",203.537077700381246
w167609896,service,w167609896,no,,,"1",990.790400010673125
w167609898,residential,Via Vincenzo Ricchioni,no,asphalt,,"1",301.235918728482943
w167609899,service,w167609899,no,,,"1",462.431392654925048
w167609900,unclassified,Viale Giuseppe Degennaro,yes,,,"1",101.767600621846199
w167609905,service,w167609905,no,,,"1",340.512080681395389
w167851335,secondary,Strada Provinciale Modugno - Aeroporto Palese,yes,asphalt,,"1",354.659319778285010
w167851339,secondary,Strada Provinciale Modugno - Aeroporto Palese,yes,asphalt,,"2",355.276722414929054
w169339040,motorway,w169339040,yes,asphalt,,"1",1893.208735666827579
w170755005,unclassified,w170755005,no,,,"1",46.685833870566263
w170760197,service,Via Caduti di Via Fani,no,asphalt,,"1",59.544016522576442
w172275399,track,w172275399,no,,,"1",441.629415762241251
w172275400,service,w172275400,no,,,"1",232.949673706872858
w172276151,unclassified,Strada Pozzo dell'Ombra,no,gravel,,"1",146.051494441770444
w172276157,unclassified,Strada vecchia Bitritto Ceglie,no,gravel,,"1",669.856461918068476
w172300148,service,w172300148,yes,,,"1",6.132250190784397
w173437205,track,w173437205,no,,,"1",876.539677277283317
w173437209,track,w173437209,no,,,"1",765.923466390616682
w173437225,secondary,Via Bitritto,no,,,"1",139.030290828814088
w173437227,track,w173437227,no,,,"1",115.706952190212249
w173437228,track,w173437228,no,,,"1",123.299361090590551
w173444092,track,w173444092,no,,,"1",682.484369258980223
w173444093,track,w173444093,no,,,"1",174.464495029147145
w173444094,track,w173444094,no,,,"1",112.451858761900809
w173444095,track,w173444095,no,,,"1",273.663701047608981
w173444096,track,w173444096,no,,,"1",541.023001006597838
w173444097,track,w173444097,no,,,"1",253.038864720589800
w173444098,track,w173444098,no,,,"1",283.725236844284666
w173444100,track,w173444100,no,,,"1",101.558074763249408
w173444102,track,w173444102,no,,,"1",1249.612627245164049
w173444104,track,Contrada Pezze Canneto,no,,,"1",814.323505387125351
w173444106,track,w173444106,no,,,"1",105.872072736147132
w173444107,track,w173444107,no,,,"1",131.254239669734915
w173446204,tertiary,Via Principessa Jolanda,no,,,"1",118.755997224057268
w173446205,secondary,Via Cesare Battisti,no,,,"1",83.676387114326161
w173447195,residential,Via Principessa Jolanda,no,,,"1",41.649746492526532
w173447197,tertiary,Via Roma,no,,,"1",62.202884527316819
w173455680,secondary,Strada Provinciale Bitonto - Santo Spirito,no,asphalt,"50","1",396.512829260771809
w173680979,primary,Via Bitritto,no,asphalt,,"2",690.912379069337703
w173680980,primary,w173680980,yes,,,"2",70.590433991411189
w173680982,primary,w173680982,yes,,,"2",72.982008374982058
w173680983,trunk,w173680983,yes,asphalt,"70","2",420.506848045226832
w173680984,primary,w173680984,yes,,,"2",121.377930747164541
w173680985,primary,w173680985,yes,,,"2",127.568693907635208
w173680986,primary_link,w173680986,yes,asphalt,,"1",35.463133703182869
w173680987,trunk,Via Bitritto,yes,asphalt,"70","2",488.886946767410109
w173680988,trunk_link,w173680988,yes,,,"1",16.437458614891220
w173680989,trunk_link,w173680989,yes,,,"1",16.976541006800943
w173680990,trunk_link,w173680990,yes,,,"1",101.745394630850441
w173680991,trunk_link,w173680991,yes,asphalt,,"1",130.283954844706983
w173680992,primary,w173680992,yes,,"90","2",35.636103090555849
w173680993,trunk_link,w173680993,yes,,,"1",15.833196924696882
w173682978,trunk_link,w173682978,yes,,,"1",177.125475992452294
w173682984,trunk_link,w173682984,yes,,,"1",63.333080607201566
w173682986,trunk_link,w173682986,yes,,,"1",302.066280000671497
w173682987,trunk_link,w173682987,yes,,,"1",229.897185112224662
w173682991,trunk,Via Bitritto,yes,asphalt,"70","2",43.008940587115831
w173682995,trunk_link,w173682995,yes,,,"1",508.411147677898725
w173682999,trunk_link,w173682999,yes,,,"1",18.558646351421444
w173683001,trunk_link,w173683001,yes,,,"1",36.140079484690517
w173685937,trunk,Via Bitritto,yes,asphalt,"90","2",639.430790049333382
w173685941,trunk,Via Bitritto,yes,asphalt,"70","2",579.972728788743780
w173685948,trunk,Via Bitritto,yes,asphalt,"90","2",53.621566525871906
w173688383,trunk,Via Bitritto,yes,asphalt,"90","2",855.680128234954509
w173688384,trunk_link,w173688384,yes,,,"1",173.676825273755981
w173688386,trunk,w173688386,yes,asphalt,"90","2",76.494582929848363
w173690862,trunk_link,w173690862,yes,,,"1",134.118483607377129
w173692106,trunk_link,w173692106,no,,,"2",101.559988351371004
w173692107,trunk_link,w173692107,yes,,,"1",175.304462455485691
w173692108,trunk_link,w173692108,yes,,,"1",151.184986388599725
w173735062,motorway,Autostrada Adriatica,yes,asphalt,"130","2",107.954196040637157
w173735067,motorway,Autostrada Adriatica,yes,asphalt,"130","2",1084.171695801685473
w173735071,track,Strada da Ceglie a Modugno,no,,,"1",210.154723110550577
w173735076,track,w173735076,no,,,"1",75.366974643160788
w173735080,motorway,Autostrada Adriatica,yes,asphalt,"130","2",104.069555627780247
w173735368,track,w173735368,no,,,"1",1229.753055861915527
w173735991,track,w173735991,no,,,"1",113.619527242131312
w173735992,track,w173735992,no,,,"1",77.413870439540858
w173735993,track,w173735993,no,,,"1",238.979483102461529
w173735994,track,w173735994,no,,,"1",143.454888571254969
w173735995,track,w173735995,no,,,"1",1064.290040488441718
w173735996,track,w173735996,no,,,"1",138.225819929102045
w173735997,track,w173735997,no,,,"1",450.350456148667547
w173736743,track,w173736743,no,,,"1",113.052491042215664
w173736746,track,w173736746,no,,,"1",50.612127636480579
w173736747,track,w173736747,no,,,"1",283.298952383125425
w173737193,service,w173737193,no,,,"1",119.826780556201626
w173737195,service,w173737195,no,,,"1",75.335309951887268
w173738907,unclassified,w173738907,no,,,"1",259.144709247962851
w173739164,service,w173739164,no,,,"1",402.784021218713747
w173739166,track,w173739166,no,,,"1",182.752964414242001
w173739167,track,w173739167,no,,,"1",95.847256424402445
w173742387,residential,Via Nicola Manzari,yes,,,"1",38.720964004125932
w173742388,track,w173742388,no,,,"1",308.563194141623057
w173742389,track,w173742389,no,,,"1",251.935612528102808
w173742390,unclassified,Strada da Ceglie a Modugno,no,gravel,,"1",1000.476240298593666
w173742391,track,Strada da Ceglie a Modugno,no,,,"1",74.368944691719435
w173742392,residential,Via Gorizia,no,,,"1",183.145292816873194
w173762091,trunk_link,w173762091,yes,,,"1",270.231209110358805
w173763753,residential,w173763753,no,,,"1",231.401408595863074
w173763755,track,w173763755,no,,,"1",164.206874987756635
w173763757,unclassified,w173763757,no,,,"1",167.571044933568146
w173764622,unclassified,w173764622,yes,asphalt,,"1",9.117322229927591
w173765024,secondary,Via Giuseppe Solarino,yes,asphalt,,"3",45.591014511939740
w173830759,motorway,Autostrada Adriatica,yes,asphalt,"130","2",1815.853861027517951
w173830761,track,Strada Torre Rossa,no,gravel,,"1",225.991729902700740
w173830762,track,w173830762,no,,,"1",486.376532703705209
w173830763,track,w173830763,no,,,"1",390.254077924138414
w175451802,service,w175451802,no,,,"1",107.147088016977747
w175451803,unclassified,Ponte Via Gorizia,no,,,"1",148.819693977112536
w175451804,unclassified,Strada Ceglie Triggiano,yes,,,"1",69.752777873738154
w175451805,residential,Via Gorizia,yes,,,"1",55.212593077666142
w175451806,service,w175451806,no,,,"1",54.304234550324615
w175451807,unclassified,Strada Ceglie Triggiano,no,,,"1",89.178490715201093
w175451808,service,w175451808,no,,,"1",34.159796833933875
w175451809,unclassified,Via Corticelli,yes,,,"1",266.748335311962819
w175451810,unclassified,Strada Ceglie Triggiano,yes,,,"1",28.434224905117432
w175451811,service,w175451811,no,,,"1",54.852434704647699
w175451812,unclassified,Strada Ceglie Triggiano,yes,,,"1",18.879231084388920
w175451813,unclassified,Strada Ceglie Triggiano,yes,,,"1",61.852802987141672
w175461637,residential,Via Giuseppe Fanelli 289,no,,,"1",92.864935995001829
w175461638,living_street,w175461638,no,,,"1",215.789956188746174
w175461640,living_street,w175461640,no,,,"1",102.019307770196008
w175461642,residential,w175461642,no,,,"1",213.276311227603401
w175461646,residential,w175461646,yes,,,"1",31.842743044318730
w175461648,service,w175461648,yes,,,"1",94.564473604940417
w175461651,residential,w175461651,yes,,,"1",19.762279542492823
w175461655,residential,w175461655,yes,,,"1",17.462109271985558
w175461656,living_street,w175461656,no,,,"1",295.774912149444447
w175461657,residential,w175461657,yes,,,"1",46.723721071830987
w175461658,living_street,w175461658,no,,,"1",535.469781974511761
w175461660,residential,Via Giuseppe Fanelli 289,no,,,"1",188.432084801270548
w175461662,living_street,w175461662,no,,,"1",397.273847085420186
w175461666,residential,w175461666,no,,,"1",99.207500282011964
w175461667,track,Strada Della Macchia,no,,,"1",597.408421495336938
w175461668,residential,Via Giuseppe Fanelli 289,no,,,"1",66.102687395549708
w175461669,living_street,w175461669,no,,,"1",54.071862959709613
w175461670,secondary,Via Giuseppe Fanelli,no,,,"1",333.169684127262258
w175461675,secondary,Via Giuseppe Fanelli,no,,,"1",69.412333748547709
w175461677,residential,w175461677,no,,,"1",52.943419981394435
w175461678,living_street,w175461678,no,,,"1",70.039733184387515
w175461682,service,w175461682,no,,,"1",74.669629688496300
w175873537,track,w175873537,no,,,"1",35.463749817489301
w175873538,service,w175873538,no,,,"1",45.110479661470592
w175873542,service,w175873542,no,,,"1",196.628235854246611
w175873544,service,w175873544,no,,,"1",24.521215173652536
w175873545,residential,Via Cristoforo Colombo,yes,,,"1",81.945989080616485
w175873548,residential,Via Adriatica,yes,,,"1",41.982321889310953
w175873549,residential,w175873549,yes,,,"1",39.841910433956762
w175873552,residential,Via dei Pescatori,no,,,"1",19.595850135103834
w176518948,unclassified,w176518948,yes,,,"1",231.900550198565838
w176518949,service,McDrive,no,,,"1",24.394993601209531
w176518950,trunk_link,w176518950,yes,,,"1",79.059865604188076
w176518953,unclassified,w176518953,yes,,,"1",19.835125855178237
w176518956,unclassified,w176518956,yes,,,"1",42.713134264758040
w176518958,tertiary,w176518958,no,,,"1",572.974167592537810
w176518959,service,w176518959,no,,,"1",50.714831476956164
w176518960,unclassified,w176518960,yes,,,"1",39.111759009236771
w176518961,tertiary,w176518961,yes,,,"1",49.614993020255710
w176518962,unclassified,w176518962,yes,,,"1",15.998315834629430
w176518963,service,w176518963,no,,,"1",47.928377831093286
w176519947,unclassified,w176519947,yes,,,"1",34.855451381948299
w177276946,track,w177276946,no,,,"1",812.783558471210085
w177278187,tertiary,Strada dello Schiamante,no,asphalt,,"1",400.937319283899001
w177288621,track,Cala San Giorgio,no,dirt,,"1",14.345042184381397
w177288622,track,Cala San Giorgio,no,dirt,,"1",147.734201485764061
w177288623,track,Cala San Giorgio,no,dirt,,"1",202.902786637199796
w177294631,unclassified,Via Lippolis,no,asphalt,,"1",335.731859089867385
w177294635,unclassified,Traversa Cristoforo Colombo,no,,,"1",139.724315468971611
w177294636,tertiary,Via Napoli,no,asphalt,,"2",383.023772394508512
w177294637,tertiary,Via Nazionale,no,asphalt,,"1",150.584980399451524
w177294640,residential,Via Padova,no,,,"1",99.154689965130189
w177294645,residential,Via San Marco,no,,,"1",275.739517983090195
w177294646,unclassified,Via Saverio Noviello,yes,asphalt,,"1",401.939243868954236
w177294647,residential,Via Savona,yes,,,"1",370.724749443879546
w177294648,unclassified,Via Suor M. Lucchesi,yes,,,"1",138.990018795017420
w177294649,unclassified,Via Capitaneo,no,,,"1",254.983188770587674
w177294651,service,w177294651,no,,,"1",5.474558813792539
w177294656,service,w177294656,no,,,"1",123.210227317710121
w177294658,track,w177294658,no,gravel,,"1",291.887724315612672
w177297242,residential,Via Adolfo la Volpe,no,,,"1",131.507157388436497
w177297246,residential,Via Adolfo la Volpe,yes,,,"1",132.289933517687444
w177297248,residential,Via Enrico Berlinguer,no,,,"1",312.620175703880591
w177297250,residential,Via Malta,yes,,,"1",356.910012329148628
w178711934,service,w178711934,no,asphalt,"30","4",85.064957840640091
w180366432,residential,Vico Rovereto,no,,,"1",12.498847379725333
w180367009,residential,Via Daniele Manin,no,,,"1",23.636615173703881
w180368875,residential,Via Unità,no,,,"1",33.065708987883724
w180368877,residential,Via Luigi Settembrini,no,,,"1",40.482103921390610
w180369061,residential,Via Regina Elena,yes,,,"1",60.849999845002024
w180383121,tertiary,Via Cavour,no,,,"1",358.181486007133003
w180383124,residential,w180383124,no,,,"1",54.997344059039854
w180385178,residential,Via Trieste,no,,,"1",66.472550810896479
w180386212,residential,Largo Giudea,no,,,"1",14.916749991388157
w180398954,track,w180398954,no,,,"1",76.705944146759322
w180398956,residential,w180398956,no,,,"1",29.952548839250014
w180398959,residential,Via Piave,no,,,"1",48.215682386862234
w180398960,residential,Via del Montello,no,,,"1",24.191049490813228
w180398961,residential,Via dell'Orto,no,,,"1",35.987412001148890
w180398962,track,Via dell'Orto,no,,,"1",153.101160205623643
w180398963,residential,Via delle Mura,no,,,"1",60.173754218059770
w180399678,residential,Via Francesco Boccaccio,no,,,"1",39.092515135611848
w180399679,residential,Via Alessandro Manzoni,no,,,"1",61.860701126419997
w180400743,residential,w180400743,no,,,"1",5.434973246838577
w180400744,residential,w180400744,no,,,"1",8.508800708161161
w180400745,residential,w180400745,no,,,"1",39.288821430819105
w180401337,residential,Via Nazario Sauro,no,,,"1",47.635848734828713
w180401338,unclassified,Stradella del Lago,no,,,"1",224.570678252326161
w180401339,service,Via Giuseppe Garibaldi,no,,,"1",21.029292780978146
w180401340,residential,Via Giuseppe Mazzini,no,,,"1",20.887401535740391
w180401341,residential,Via Regina Margherita,no,,,"1",51.208329674102643
w180401342,residential,Via Umberto I,no,,,"1",72.010786539575676
w180401343,residential,Via dei 14 caduti,no,,,"1",65.349468765654095
w180401344,residential,Via dell'Astico,no,,,"1",33.957235646795489
w180401680,residential,Via Vittorio Veneto,no,,,"1",61.327859676365875
w180403012,service,w180403012,no,,,"1",146.646130692983292
w180403013,unclassified,Strada Cisterna di Terra Rossa,no,gravel,,"1",608.881247017505757
w180403015,service,w180403015,no,,,"1",29.601969630151157
w180403016,service,w180403016,no,,,"1",31.292623692376303
w180403017,service,w180403017,no,,,"1",31.065827113764552
w180403018,service,w180403018,no,,,"1",31.532260002090233
w180403019,service,w180403019,no,,,"1",31.334165752736517
w180406859,service,w180406859,yes,,,"1",90.123306241201234
w180406861,track,w180406861,no,,,"1",236.043942730151798
w180406862,residential,Via Umberto Minervini,no,,,"1",252.420467789782833
w180412334,track,w180412334,no,,,"1",401.983360692283668
w180412335,service,w180412335,no,,,"1",392.122102314689641
w180412336,track,w180412336,no,,,"1",741.480747339978279
w180412337,track,w180412337,no,,,"1",372.659939081950654
w180412338,track,w180412338,no,,,"1",297.821542089086222
w180412339,service,w180412339,no,,,"1",35.613388517871229
w180412340,track,w180412340,no,,,"1",558.006702905231464
w180412341,track,w180412341,no,,,"1",284.534462552696937
w180412342,unclassified,Strada Pozzo dell'Ombra,no,,,"1",194.162127225296786
w180412343,tertiary,Via Raffaele Perrone,no,,,"1",121.704510938976171
w180412344,tertiary,Via Trabaccolanti,no,,,"1",122.049124087460328
w180412345,unclassified,Via Vincenzo Zaccaria,no,,,"1",320.848743431784612
w180413038,track,w180413038,no,,,"1",248.426105759567292
w180413039,track,w180413039,no,,,"1",205.204339705718979
w180413040,track,w180413040,no,,,"1",97.769951444364978
w180455772,unclassified,Via Nazionale,no,asphalt,,"1",470.116727677848132
w180465473,residential,Lungomare Nove Maggio,yes,asphalt,,"2",877.109551650329422
w180465475,tertiary,Lungomare 9 Maggio,no,asphalt,,"2",148.425521655030821
w180465481,secondary,Lungomare Giambattista e Pietro Starita,no,,,"1",16.707971830647992
w180465483,secondary,Lungomare Giambattista e Pietro Starita,yes,,,"1",960.237767580201421
w180465485,secondary,Via Giuseppe Verdi,no,asphalt,,"2",313.551022058156946
w180465487,secondary,Viale Saverio Mercadante,no,asphalt,,"2",148.797522266538834
w180465489,tertiary,w180465489,no,asphalt,,"1",31.241662380560328
w180465492,service,w180465492,no,,,"1",114.065637450673179
w180465495,tertiary,w180465495,no,asphalt,,"1",9.823860891780214
w180534897,secondary,Lungomare Imperatore Augusto,no,asphalt,,"4",851.027818098476814
w180534898,secondary,Via Giovanni di Cagno Abbrescia,no,,,"1",638.493864850903947
w180534899,secondary,Via Alfredo Giovine,no,asphalt,"70","1",2333.922861337061022
w180534900,secondary,Via Abate Eustasio,no,asphalt,,"2",13.902449211068205
w180534906,service,w180534906,yes,,,"1",63.694016357663990
w180535587,tertiary,Strada Complanare Ovest,no,asphalt,"70","1",539.692319861715305
w180535588,tertiary,Strada Complanare Ovest,yes,,,"1",108.645399012525033
