Id,Data,Abitato,Tipo,Caratteris,Asciutto,Pavimentaz,Meteo,Traffico,DanniCose,Lesioni,Ora,Minuto,Strada,NearestX,NearestY,Quartiere,FasciaOraria,Strada_FullId,Strada_Highway,Strada_Name,Strada_Oneway,Strada_Maxspeed,Strada_Lanes,Strada_Length,Quartiere_Id,Quartiere_Nome,Quartiere_Area,Quartiere_Pop2011,Quartiere_Densita
5152,07/09/2023,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,0,1,0,30,w24884196,16.8600570268939,41.1208197810177,4,notte,w24884196,residential,Via Giovan Battista Trevisani,1,40.30221991197471,1,761.8760195827651,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
5153,07/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,1,0,50,w27534583,16.8094269519132,41.1397743077545,10,notte,w27534583,residential,Via Lorenzo Perosi,1,40.30221991197471,1,431.9476654980541,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
5154,07/09/2023,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Nuvoloso,Scarso,1,0,0,54,w1218701175,16.8527784449145,41.1286070174601,4,notte,w1218701175,secondary,Corso Vittorio Veneto,0,51.70714492631247,4,140.88277614063134,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
5155,07/09/2023,1,Strada urbana,Rotatoria,1,Asfaltata,Sereno,Scarso,1,0,1,0,w100126148,16.8302192500705,41.1125012538462,9,notte,w100126148,secondary,Via Bruno Buozzi,0,30.0,2,1170.7633359640747,9,IX - STANIC,10552066.605152404,3555,336.9008302377613
5156,07/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,1,0,3,20,w592192825,16.7955244381913,41.1300129382019,11,notte,w592192825,secondary,Viale Europa,0,51.70714492631247,2,526.3284845547907,11,XI - SAN PAOLO,9107721.478241496,31674,3477.708456024894
5157,07/09/2023,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Normale,0,0,13,40,w325737258,16.8692103559378,41.1186557461091,2,pomeriggio,w325737258,residential,Corso Italia,1,40.30221991197471,1,284.7902516097505,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
5158,07/09/2023,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,0,16,5,w130574844,16.8267704324439,41.136377228027,10,pomeriggio,w130574844,residential,Via Nino Rota,1,40.30221991197471,1,171.985253231145,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
5159,07/09/2023,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Scarso,0,1,16,55,w1227793591,16.9122139998264,41.1038873786116,5,pomeriggio,w1227793591,residential,Via Arturo Toscanini,0,40.30221991197471,1,245.97889371947414,5,V - JAPIGIA,15627563.350708809,29870,1911.3664318401377
5160,07/09/2023,1,Statale entro l abitato,Rettilineo,1,Asfaltata,Sereno,Normale,0,1,19,0,w30858354,16.8711389071145,41.0895294391605,14,sera,w30858354,trunk,Tangenziale di Bari,1,90.0,3,1131.3434643554729,14,XIV - CARBONARA DI BARI,13422549.211636262,22632,1686.1178635411438
5161,07/09/2023,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,0,0,22,55,w30633553,16.8895373005062,41.116933564385,5,sera,w30633553,residential,Via Ottavio Serena,1,40.30221991197471,1,133.69126419046722,5,V - JAPIGIA,15627563.350708809,29870,1911.3664318401377
5162,08/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,0,0,w344265630,16.8379142231901,41.1289550036721,10,notte,w344265630,secondary,Via di Maratona,1,51.70714492631247,2,454.7122165284916,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
5163,08/09/2023,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Scarso,0,1,2,0,w49197451,16.8519849060966,41.1220407324862,4,notte,w49197451,secondary,Via Francesco Crispi,1,51.70714492631247,1,294.11609706985655,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
5164,08/09/2023,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Scarso,0,1,2,15,w30049154,16.8318710571797,41.1323137282637,10,notte,w30049154,residential,Viale Ottorino Respighi,0,40.30221991197471,1,306.8103946069263,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
5165,08/09/2023,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Intenso,0,1,7,50,w1218701175,16.8527766432603,41.1286079568361,4,mattina,w1218701175,secondary,Corso Vittorio Veneto,0,51.70714492631247,4,140.88277614063134,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
5166,08/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,10,15,w1236716735,16.8836924280818,41.0913294521719,6,mattina,w1236716735,tertiary,Via Giuseppe Fanelli,0,50.0,1,478.6345452841172,6,VI - SAN PASQUALE,4061361.9191378583,19587,4822.766448787186
5167,08/09/2023,1,Strada urbana,Rotatoria,1,Asfaltata,Sereno,Normale,0,1,10,40,w1006573762,16.7536250823427,41.1520189924512,13,mattina,w1006573762,residential,w1006573762,1,40.30221991197471,1,76.11518790261616,13,XIII - SANTO SPIRITO,8296281.344872732,13941,1680.3914212258264
5168,08/09/2023,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,1,12,55,w24884036,16.8637515161002,41.1285792383772,2,pomeriggio,w24884036,residential,Largo Angelo Fraccacreta,1,40.30221991197471,1,116.98937677360507,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
5169,08/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,13,25,w25585815,16.8787633136666,41.1165402983408,6,pomeriggio,w25585815,secondary,Via Giovanni Amendola,1,51.70714492631247,2,460.0014702269089,6,VI - SAN PASQUALE,4061361.9191378583,19587,4822.766448787186
5170,08/09/2023,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,0,0,16,25,w241918042,16.8719512817053,41.1261872615993,1,pomeriggio,w241918042,tertiary,Corso Vittorio Emanuele Secondo,0,55.63033254141414,1,78.8850743611809,1,I - SAN NICOLA,815125.8006506412,5667,6952.301099384348
5171,08/09/2023,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,1,16,45,w25655033,16.8630086412619,41.1023596613004,8,pomeriggio,w25655033,residential,Via Saverio Lioce,0,40.30221991197471,1,669.314929580754,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
5172,08/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,1,1,18,5,w233409830,16.872919946566,41.0667909146839,15,sera,w233409830,residential,Via Nicola Manzari,0,40.30221991197471,1,376.6328363542639,15,XV - CEGLIE DEL CAMPO,6788640.618601141,10414,1534.0331864770146
5173,08/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,21,50,w264909164,16.8678199466325,41.1120241583622,8,sera,w264909164,residential,w264909164,0,40.30221991197471,1,93.63277219872549,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
5174,09/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Intenso,0,0,0,0,w130574777,16.8225248203455,41.1329424974343,10,notte,w130574777,secondary,Via Napoli,1,51.70714492631247,1,777.5171645963487,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
5175,09/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,6,0,w325737258,16.8672988911214,41.1185356467899,2,mattina,w325737258,residential,Corso Italia,1,40.30221991197471,1,284.7902516097505,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
5176,09/09/2023,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,0,0,7,15,w24884052,16.8688702532356,41.1219857712112,2,mattina,w24884052,tertiary,Via Dante Alighieri,1,55.63033254141414,1,1045.5932272114526,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
5177,09/09/2023,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,1,8,20,w48180343,16.8634258040617,41.0809876245802,14,mattina,w48180343,secondary,Viale Gennaro Trisorio-Liuzzi,0,50.0,1,534.3727523810151,14,XIV - CARBONARA DI BARI,13422549.211636262,22632,1686.1178635411438
5178,09/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,10,45,w30503677,16.9017752226928,41.1007291921748,5,mattina,w30503677,residential,w30503677,0,40.30221991197471,1,187.03896471440697,5,V - JAPIGIA,15627563.350708809,29870,1911.3664318401377
5179,09/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,1,18,40,w32942115,16.7862776293152,41.1223782749581,11,sera,w32942115,tertiary,Via Scardicchio,0,55.63033254141414,1,192.420436155608,11,XI - SAN PAOLO,9107721.478241496,31674,3477.708456024894
5180,09/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,1,19,55,w1223059754,16.8948053760499,41.1169321060719,5,sera,w1223059754,secondary,Corso Trieste,1,51.70714492631247,1,501.24257396497205,5,V - JAPIGIA,15627563.350708809,29870,1911.3664318401377
5181,09/09/2023,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,1,22,40,w25838169,16.8543955452365,41.096854375572,8,sera,w25838169,unclassified,w25838169,0,39.42018686626061,1,78.56073803877818,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
5182,10/09/2023,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,1,0,55,w901684284,16.8926744092494,41.0921883582608,6,notte,w901684284,secondary,Strada Statale Bari - Gioia del Colle,1,51.70714492631247,2,244.0356692785117,6,VI - SAN PASQUALE,4061361.9191378583,19587,4822.766448787186
5183,10/09/2023,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,0,1,2,30,w68563043,16.8726561490005,41.1200614544795,2,notte,w68563043,secondary,Corso Cavour,1,51.70714492631247,1,345.9656160796375,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
5184,10/09/2023,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Normale,0,0,10,35,w401605424,16.8475002989453,41.1273577760747,4,mattina,w401605424,secondary,Via Napoli,0,51.70714492631247,1,823.3369229934401,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
5185,10/09/2023,1,Strada urbana,Curva a visuale libera,1,Asfaltata,Sereno,Scarso,0,0,14,10,w180465483,16.8459178933582,41.1370693899708,10,pomeriggio,w180465483,secondary,Lungomare Giambattista e Pietro Starita,1,51.70714492631247,1,960.2377675802014,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
5186,10/09/2023,1,Strada urbana,Intersezione non regolata/non segnalata,1,Asfaltata,Sereno,Scarso,0,1,14,25,w27534126,16.8410530397851,41.132238701573,10,pomeriggio,w27534126,tertiary,Via Francesco Portoghese,0,55.63033254141414,1,567.3694226056882,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
5187,10/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,20,0,w304115654,16.818067847573,41.1342624568898,10,sera,w304115654,trunk_link,w304115654,1,40.739599954552055,2,91.522382762757,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
5188,10/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,21,0,w130520540,16.8485840241652,41.1287785872859,4,sera,w130520540,residential,Via Pietro Oreste,0,40.30221991197471,1,289.4008211043171,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
5189,10/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,21,5,w147971433,16.9583477223594,41.0938752105908,17,sera,w147971433,tertiary,Via Michelangelo Interesse,0,55.63033254141414,2,183.26077170828427,17,XVII - TORRE A MARE,5117090.348814829,5108,998.2235316957156
5190,11/09/2023,0,Statale,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,0,0,w30342505,16.9333337444221,41.099543691146,5,notte,w30342505,trunk,Strada Statale 16 Adriatica,1,80.0,2,2016.2216004157265,5,V - JAPIGIA,15627563.350708809,29870,1911.3664318401377
5191,11/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,1,0,4,15,w114962617,16.845887414515,41.120163746249,9,notte,w114962617,unclassified,w114962617,0,39.42018686626061,1,50.60888083026939,9,IX - STANIC,10552066.605152404,3555,336.9008302377613
5192,11/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,12,25,w30500584,16.913448888806,41.1033821297753,5,pomeriggio,w30500584,residential,w30500584,0,40.30221991197471,1,72.16926363830959,5,V - JAPIGIA,15627563.350708809,29870,1911.3664318401377
5193,11/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,1,14,10,w31555229,16.8347453004912,41.1225751570779,9,pomeriggio,w31555229,unclassified,Via Ascianghi,0,39.42018686626061,1,998.8016755224896,9,IX - STANIC,10552066.605152404,3555,336.9008302377613
5194,11/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,14,15,w25585815,16.8794208441441,41.1157045641635,6,pomeriggio,w25585815,secondary,Via Giovanni Amendola,1,51.70714492631247,2,460.0014702269089,6,VI - SAN PASQUALE,4061361.9191378583,19587,4822.766448787186
5195,11/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,17,30,w24884262,16.883814168831,41.1187102991435,3,pomeriggio,w24884262,residential,Corso Sidney Sonnino,1,40.30221991197471,1,843.5041275890045,3,III - MADONNELLA,503783.4742221417,10259,20363.907362861064
5196,11/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,1,1,18,40,w29390846,16.8612484373426,41.0760865990947,14,sera,w29390846,secondary,Viale Gennaro Trisorio-Liuzzi,0,50.0,1,410.0164300523581,14,XIV - CARBONARA DI BARI,13422549.211636262,22632,1686.1178635411438
5197,11/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Intenso,0,0,19,50,w1226615681,16.8379327262963,41.133050958791,10,sera,w1226615681,secondary,Via di Maratona,1,51.70714492631247,2,37.18274305577377,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
5198,11/09/2023,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,1,20,0,w101269229,16.8552900179295,41.0967975630417,8,sera,w101269229,tertiary,Via Camillo Rosalba,1,55.63033254141414,1,332.09716104006037,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
5199,11/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,1,20,45,w653583335,16.8630352019225,41.1166143651721,2,sera,w653583335,secondary,Via Giuseppe Capruzzi,0,51.70714492631247,1,179.99942322424684,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
5200,11/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,21,15,w28791561,16.853000699868,41.1170669339982,8,sera,w28791561,secondary,Via Michele Cifarelli,0,51.70714492631247,1,571.1777959109496,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
5201,11/09/2023,1,Strada urbana,Intersezione stradale segnalata,1,Asfaltata,Sereno,Scarso,0,1,21,55,w180455772,16.7867309997467,41.1478529044841,12,sera,w180455772,unclassified,Via Nazionale,0,39.42018686626061,1,470.11672767784813,12,XII - PALESE - MACCHIE,9896021.478098463,13980,1412.6889306920016
5202,12/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,0,0,w29975377,16.86870355199,41.1213235786922,2,notte,w29975377,residential,Via Domenico Nicolai,1,40.30221991197471,1,475.5950693883523,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
5203,12/09/2023,0,Altra strada,Incrocio,1,Asfaltata,Sereno,Normale,0,1,0,0,w51034169,16.8516975750272,41.091747016243,8,notte,w51034169,tertiary_link,w51034169,1,51.85663534658904,1,157.77204562605718,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
5204,12/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Intenso,0,0,0,0,w27535688,16.8370699515481,41.1284125390537,10,notte,w27535688,secondary,Via Napoli,0,51.70714492631247,1,587.547025942115,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
5205,12/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,0,50,w30064494,16.8543981346143,41.1129457004066,8,notte,w30064494,residential,Via Martiri d Avola,1,40.30221991197471,1,230.0316856540967,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
5206,12/09/2023,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,1,1,4,30,w1219744083,16.8796448030687,41.1013486397579,6,notte,w1219744083,tertiary,Via Giuseppe Fanelli,0,50.0,1,401.3516846199134,6,VI - SAN PASQUALE,4061361.9191378583,19587,4822.766448787186
5207,12/09/2023,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Scarso,0,0,5,30,w29975382,16.8691386314732,41.1198494732465,2,notte,w29975382,residential,Via Scipione Crisanzio,1,30.0,1,378.95046113284,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
5208,12/09/2023,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,0,0,7,30,w130557862,16.8269743968157,41.133693755109,10,mattina,w130557862,residential,Viale Ottorino Respighi,0,40.30221991197471,1,332.9811848676609,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
5209,12/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,10,10,w667431722,16.8350694481604,41.132336178199,10,mattina,w667431722,residential,Via Vito Accettura,0,40.30221991197471,2,361.3819944335112,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
5210,12/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,1,11,50,w69142606,16.8519004206151,41.123238540824,4,mattina,w69142606,secondary,Via Brigata Regina,0,51.70714492631247,2,342.98243884212167,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
5211,12/09/2023,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,0,12,40,w24909653,16.8546883308245,41.1230588626616,4,pomeriggio,w24909653,residential,Via Vincenzo Rogadeo,0,40.30221991197471,1,125.55330346224973,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
5212,12/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Intenso,0,0,13,10,w27535688,16.8327716758919,41.1297239179541,10,pomeriggio,w27535688,secondary,Via Napoli,0,51.70714492631247,1,587.547025942115,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
5213,12/09/2023,1,Strada urbana,Curva a visuale libera,1,Asfaltata,Sereno,Normale,0,1,14,15,w96606448,16.862146039878,41.1121282421331,8,pomeriggio,w96606448,service,Piazza Giulio Cesare,1,31.072739693401605,2,115.63030283349713,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
5214,12/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,15,45,w25654817,16.8716775932529,41.1056695733867,7,pomeriggio,w25654817,tertiary,Corso Alcide De Gasperi,0,50.0,1,1259.2263424424286,7,VII - CARRASSI,3050551.522896136,33902,11113.40023125198
5215,12/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,1,16,40,w1130684813,16.8563678959925,41.0996350919117,8,pomeriggio,w1130684813,tertiary,Via Camillo Rosalba,0,55.63033254141414,2,145.88761527067362,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
5216,12/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,1,18,20,w96606448,16.862146039878,41.1121282421331,8,sera,w96606448,service,Piazza Giulio Cesare,1,31.072739693401605,2,115.63030283349713,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
5217,12/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,1,18,50,w30002098,16.8746489160723,41.1125941890601,7,sera,w30002098,secondary,Viale Antonio Meucci,0,51.70714492631247,2,187.6773711008809,7,VII - CARRASSI,3050551.522896136,33902,11113.40023125198
5218,12/09/2023,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,1,1,23,15,w30277688,16.7726859440312,41.1585103417464,12,sera,w30277688,unclassified,Strada Fontanelle,0,39.42018686626061,1,663.2637715200723,12,XII - PALESE - MACCHIE,9896021.478098463,13980,1412.6889306920016
5219,13/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Intenso,0,0,0,0,w48874532,16.865900457653,41.0909001891149,8,notte,w48874532,tertiary,Via Michele Mitolo,0,55.63033254141414,1,130.4192865163257,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
5220,13/09/2023,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Scarso,0,1,0,0,w134805760,16.8651213581277,41.1072823781853,8,notte,w134805760,residential,Via Nicola Garrone,1,40.30221991197471,1,277.12897980702127,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
5221,13/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,1,9,25,w30029562,16.8605353648956,41.1241349353096,4,mattina,w30029562,residential,Via Abate Giacinto Gimma,1,40.30221991197471,1,751.8714791282492,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
5222,13/09/2023,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,0,1,11,25,w1231453021,16.7951792227024,41.1181097252803,11,mattina,w1231453021,residential,Via Latina,0,50.0,1,41.56754584488184,11,XI - SAN PAOLO,9107721.478241496,31674,3477.708456024894
5223,13/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,12,15,w1274596356,16.871608986813,41.1171356144915,2,pomeriggio,w1274596356,secondary,Via Giuseppe Capruzzi,0,51.70714492631247,2,131.16189323429464,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
5224,13/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Nuvoloso,Normale,0,0,15,50,w30505385,16.9019523054653,41.1116960108557,5,pomeriggio,w30505385,primary,Viale Japigia,0,57.60647605047604,2,792.7876823921223,5,V - JAPIGIA,15627563.350708809,29870,1911.3664318401377
5225,13/09/2023,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Intenso,0,1,17,10,w653559094,16.8600092105239,41.1072700341457,8,pomeriggio,w653559094,primary,Viale Papa Giovanni Ventitreesimo,1,57.60647605047604,2,101.9251755637847,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
5226,13/09/2023,1,Strada urbana,Rotatoria,1,Asfaltata,Sereno,Normale,0,1,17,25,w100126148,16.8302192500705,41.1125012538462,9,pomeriggio,w100126148,secondary,Via Bruno Buozzi,0,30.0,2,1170.7633359640747,9,IX - STANIC,10552066.605152404,3555,336.9008302377613
5227,13/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,21,0,w101285967,16.86393461524,41.1060060747857,8,sera,w101285967,residential,Via Giovanni Modugno,0,40.30221991197471,1,179.4034976337663,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
5228,14/09/2023,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,0,0,0,30,w448630413,16.8711311424186,41.1005492383219,7,notte,w448630413,secondary,Viale John Fitzgerald Kennedy,1,51.70714492631247,1,1234.6214313314829,7,VII - CARRASSI,3050551.522896136,33902,11113.40023125198
5229,14/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Nuvoloso,Normale,0,1,7,25,w29316708,16.8475904867984,41.1286440938217,4,mattina,w29316708,secondary,Via Achille Grandi,1,51.70714492631247,1,152.7125699161777,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
5230,14/09/2023,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Normale,0,1,8,20,w29980624,16.8571353022838,41.1239956468763,4,mattina,w29980624,tertiary,Via Francesco Crispi,1,55.63033254141414,1,428.5691094386661,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
5231,14/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,9,10,w32469543,16.7954603937121,41.126506676607,11,mattina,w32469543,residential,Via Gaetano Granieri,0,40.30221991197471,1,490.0430722539829,11,XI - SAN PAOLO,9107721.478241496,31674,3477.708456024894
5232,14/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Intenso,0,0,9,35,w982418228,16.8910849243103,41.095397206037,6,mattina,w982418228,secondary,Via Giovanni Amendola,1,51.70714492631247,1,357.82299301468214,6,VI - SAN PASQUALE,4061361.9191378583,19587,4822.766448787186
5233,14/09/2023,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,0,10,45,w25654663,16.864690620102,41.1089060535228,8,mattina,w25654663,residential,Via Santo Mariano,1,40.30221991197471,1,358.85322116915063,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
5234,14/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,10,50,w50317007,16.8521979398842,41.1202182436892,4,mattina,w50317007,secondary,Via Brigata Regina,1,51.70714492631247,1,84.74512864040875,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
5235,14/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,12,40,w25654817,16.8716578854626,41.1051404514652,7,pomeriggio,w25654817,tertiary,Corso Alcide De Gasperi,0,50.0,1,1259.2263424424286,7,VII - CARRASSI,3050551.522896136,33902,11113.40023125198
5236,14/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,13,15,w127664378,16.7785315,41.1246816,11,pomeriggio,w127664378,unclassified,Via Francesco Del Core,0,39.42018686626061,1,186.15119049589936,11,XI - SAN PAOLO,9107721.478241496,31674,3477.708456024894
5237,14/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Intenso,0,0,15,10,w25634723,16.8720769981265,41.1077982531458,7,pomeriggio,w25634723,residential,Via Angelico Tosti-Cardarelli,0,40.30221991197471,1,117.83404917460072,7,VII - CARRASSI,3050551.522896136,33902,11113.40023125198
5238,14/09/2023,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,16,45,w284527321,16.8583583947137,41.1199642548725,4,pomeriggio,w284527321,service,w284527321,0,31.072739693401605,1,8.152146307451277,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
5239,14/09/2023,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,0,0,17,30,w141533818,16.7415972480344,41.1593353734221,13,pomeriggio,w141533818,residential,Strada Catino,0,40.30221991197471,1,273.3980170435141,13,XIII - SANTO SPIRITO,8296281.344872732,13941,1680.3914212258264
5240,14/09/2023,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Intenso,0,0,17,45,w344265628,16.8377555856019,41.1282044784068,10,pomeriggio,w344265628,secondary,Via Napoli,0,51.70714492631247,1,17.602203492833834,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
